,day,hour,temp
3140,9,1600.0,24.1
3141,9,1700.0,23.9
3142,9,1800.0,23.700001
3143,9,1900.0,23.6
3144,9,2000.0,23.6
3145,9,2100.0,24.9
3146,9,2200.0,28.1
3147,9,2300.0,30.9
3148,10,0.0,32.400002
3149,10,100.0,33.700001
3150,10,200.0,34.400002
3151,10,300.0,35.099998
3152,10,400.0,35.5
3153,10,500.0,33.700001
3154,10,600.0,34.599998
3155,10,700.0,34.299999
3156,10,800.0,33.0
3157,10,900.0,30.799999
3158,10,1000.0,30.0
3159,10,1100.0,28.9
3160,10,1200.0,28.6
3161,10,1300.0,26.700001
3162,10,1400.0,26.700001
3163,10,1500.0,26.5
3164,10,1600.0,25.9
3165,10,1700.0,24.5
3166,10,1800.0,24.0
3167,10,1900.0,23.0
3168,10,2000.0,26.299999
3169,10,2100.0,27.4
3170,10,2200.0,28.5
3171,10,2300.0,30.1
3172,11,0.0,31.700001
3173,11,100.0,32.799999
3174,11,200.0,32.900002
3175,11,300.0,33.799999
3176,11,400.0,34.099998
3177,11,500.0,33.700001
3178,11,600.0,32.799999
3179,11,700.0,31.799999
3180,11,800.0,30.9
3181,11,900.0,30.6
3182,11,1000.0,30.200001
3183,11,1100.0,29.799999
3184,11,1200.0,26.9
3185,11,1300.0,27.0
3186,11,1400.0,27.1
3187,11,1500.0,26.1
3188,11,1600.0,26.5
3189,11,1700.0,26.799999
3190,11,1800.0,27.1
3191,11,1900.0,26.799999
3192,11,2000.0,24.700001
3193,11,2100.0,24.6
3194,11,2200.0,25.1
3195,11,2300.0,25.1
3196,12,0.0,25.700001
3197,12,100.0,26.200001
3198,12,200.0,28.0
3199,12,300.0,30.799999
3200,12,400.0,31.0
3201,12,500.0,30.200001
3202,12,600.0,27.700001
3203,12,700.0,28.6
3204,12,800.0,28.5
3205,12,900.0,27.6
3206,12,1000.0,26.6
3207,12,1100.0,26.5
3208,12,1200.0,26.1
3209,12,1300.0,26.1
3210,12,1400.0,25.9
3211,12,1500.0,25.6
3212,12,1600.0,25.0
3213,12,1700.0,24.9
3214,12,1800.0,24.299999
3215,12,1900.0,23.9
3216,12,2000.0,24.200001
3217,12,2100.0,26.9
3218,12,2200.0,29.1
3219,12,2300.0,30.200001
3220,13,0.0,30.799999
3221,13,100.0,32.599998
3222,13,200.0,33.099998
3223,13,300.0,34.5
3224,13,400.0,33.599998
3225,13,500.0,35.0
3226,13,600.0,34.900002
3227,13,700.0,32.200001
3228,13,800.0,30.6
3229,13,900.0,28.4
3230,13,1000.0,27.1
3231,13,1100.0,27.1
3232,13,1200.0,27.200001
3233,13,1300.0,26.5
3234,13,1400.0,25.700001
3235,13,1500.0,25.299999
3236,13,1600.0,25.200001
3237,13,1700.0,25.200001
3238,13,1800.0,25.0
3239,13,1900.0,24.700001
3240,13,2000.0,24.700001
3241,13,2100.0,24.700001
3242,13,2200.0,27.200001
3243,13,2300.0,30.5
3244,14,0.0,32.0
3245,14,100.0,32.599998
3246,14,200.0,33.400002
3247,14,300.0,33.700001
3248,14,400.0,34.099998
3249,14,500.0,35.700001
3250,14,600.0,34.400002
3251,14,700.0,34.5
3252,14,800.0,33.400002
3253,14,900.0,31.799999
3254,14,1000.0,31.0
3255,14,1100.0,30.299999
3256,14,1200.0,30.200001
3257,14,1300.0,27.9
3258,14,1400.0,28.1
3259,14,1500.0,27.799999
3260,14,1600.0,26.299999
3261,14,1700.0,25.4
3262,14,1800.0,24.799999
3263,14,1900.0,24.4
3264,14,2000.0,24.200001
3265,14,2100.0,23.9
3266,14,2200.0,23.799999
3267,14,2300.0,24.4
3268,15,0.0,24.299999
3269,15,100.0,24.5
3270,15,200.0,24.700001
3271,15,300.0,25.700001
3272,15,400.0,24.9
3273,15,500.0,23.700001
3274,15,600.0,24.1
3275,15,700.0,24.9
3276,15,800.0,24.6
3277,15,900.0,24.200001
3278,15,1000.0,24.1
3279,15,1100.0,24.5
3280,15,1200.0,24.700001
3281,15,1300.0,24.6
3282,15,1400.0,24.4
3283,15,1500.0,24.299999
3284,15,1600.0,24.0
3285,15,1700.0,23.799999
3286,15,1800.0,23.6
3287,15,1900.0,23.700001
3288,15,2000.0,23.4
3289,15,2100.0,24.1
3290,15,2200.0,25.299999
3291,15,2300.0,26.6
3292,16,0.0,29.299999
3293,16,100.0,28.9
3294,16,200.0,28.4
3295,16,300.0,29.4
3296,16,400.0,30.0
3297,16,500.0,30.799999
3298,16,600.0,29.299999
3299,16,700.0,28.9
3300,16,800.0,28.299999
3301,16,900.0,25.0
3302,16,1000.0,24.1
3303,16,1100.0,22.799999
3304,16,1200.0,22.200001
3305,16,1300.0,21.700001
3306,16,1400.0,22.0
3307,16,1500.0,22.0
3308,16,1600.0,22.200001
3309,16,1700.0,21.799999
3310,16,1800.0,22.200001
3311,16,1900.0,22.299999
3312,16,2000.0,21.799999
3313,16,2100.0,23.6
3314,16,2200.0,25.200001
3315,16,2300.0,26.200001
3316,17,0.0,27.1
3317,17,100.0,27.5
3318,17,200.0,28.6
3319,17,300.0,29.299999
3320,17,400.0,29.6
3321,17,500.0,27.5
3322,17,600.0,25.9
3323,17,700.0,26.9
3324,17,800.0,26.1
3325,17,900.0,24.9
3326,17,1000.0,23.0
3327,17,1100.0,21.9
3328,17,1200.0,20.9
3329,17,1300.0,20.4
3330,17,1400.0,19.9
3331,17,1500.0,19.200001
3332,17,1600.0,18.9
3333,17,1700.0,18.799999
3334,17,1800.0,18.4
3335,17,1900.0,18.1
3336,17,2000.0,18.4
3337,17,2100.0,18.6
3338,17,2200.0,19.700001
3339,17,2300.0,23.1
3340,18,0.0,26.6
3341,18,100.0,27.700001
3342,18,200.0,29.200001
3343,18,300.0,29.799999
3344,18,400.0,30.9
3345,18,500.0,30.1
3346,18,600.0,29.299999
3347,18,700.0,28.299999
3348,18,800.0,26.9
3349,18,900.0,23.5
3350,18,1000.0,22.0
3351,18,1100.0,20.700001
3352,18,1200.0,19.9
3353,18,1300.0,19.5
3354,18,1400.0,19.1
3355,18,1500.0,18.9
3356,18,1600.0,18.700001
3357,18,1700.0,18.6
3358,18,1800.0,18.4
3359,18,1900.0,18.299999
3360,18,2000.0,18.4
3361,18,2100.0,19.6
3362,18,2200.0,21.4
3363,18,2300.0,25.0
3364,19,0.0,27.0
3365,19,100.0,29.9
3366,19,200.0,30.200001
3367,19,300.0,30.5
3368,19,400.0,31.9
3369,19,500.0,32.099998
3370,19,600.0,31.1
3371,19,700.0,30.4
3372,19,800.0,28.200001
3373,19,900.0,26.1
3374,19,1000.0,23.799999
3375,19,1100.0,22.6
3376,19,1200.0,22.0
3377,19,1300.0,21.5
3378,19,1400.0,21.0
3379,19,1500.0,20.799999
3380,19,1600.0,20.9
3381,19,1700.0,20.200001
3382,19,1800.0,20.1
3383,19,1900.0,20.0
3384,19,2000.0,20.1
3385,19,2100.0,21.4
3386,19,2200.0,25.5
3387,19,2300.0,27.200001
3388,20,0.0,28.700001
3389,20,100.0,30.200001
3390,20,200.0,31.5
3391,20,300.0,32.0
3392,20,400.0,31.9
3393,20,500.0,31.799999
3394,20,600.0,32.299999
3395,20,700.0,30.9
3396,20,800.0,29.700001
3397,20,900.0,25.9
3398,20,1000.0,24.1
3399,20,1100.0,23.1
3400,20,1200.0,22.799999
3401,20,1300.0,24.9
3402,20,1400.0,24.4
3403,20,1500.0,22.799999
3404,20,1600.0,23.0
3405,20,1700.0,22.299999
3406,20,1800.0,21.200001
3407,20,1900.0,20.700001
3408,20,2000.0,20.6
3409,20,2100.0,22.200001
3410,20,2200.0,24.9
3411,20,2300.0,27.1
3412,21,0.0,28.5
3413,21,100.0,29.5
3414,21,200.0,30.799999
3415,21,300.0,31.200001
3416,21,400.0,30.200001
3417,21,500.0,31.700001
3418,21,600.0,30.9
3419,21,700.0,29.299999
3420,21,800.0,28.299999
3421,21,900.0,26.4
3422,21,1000.0,25.200001
3423,21,1100.0,25.0
3424,21,1200.0,24.5
3425,21,1300.0,24.700001
3426,21,1400.0,24.700001
3427,21,1500.0,24.6
3428,21,1600.0,24.299999
3429,21,1700.0,23.9
3430,21,1800.0,23.700001
3431,21,1900.0,23.799999
3432,21,2000.0,23.700001
3433,21,2100.0,24.4
3434,21,2200.0,25.1
3435,21,2300.0,27.4
3436,22,0.0,28.700001
3437,22,100.0,28.700001
3438,22,200.0,28.1
3439,22,300.0,26.700001
3440,22,400.0,29.799999
3441,22,500.0,30.799999
3442,22,600.0,29.200001
3443,22,700.0,28.799999
3444,22,800.0,26.700001
3445,22,900.0,24.1
3446,22,1000.0,21.700001
3447,22,1100.0,21.200001
3448,22,1200.0,20.299999
3449,22,1300.0,20.5
3450,22,1400.0,19.799999
3451,22,1500.0,19.799999
3452,22,1600.0,19.9
3453,22,1700.0,19.9
3454,22,1800.0,20.1
3455,22,1900.0,20.0
3456,22,2000.0,20.299999
3457,22,2100.0,21.299999
3458,22,2200.0,23.799999
3459,22,2300.0,25.200001
3460,23,0.0,26.9
3461,23,100.0,28.799999
3462,23,200.0,29.1
3463,23,300.0,29.799999
3464,23,400.0,30.1
3465,23,500.0,29.200001
3466,23,600.0,28.799999
3467,23,700.0,27.4
3468,23,800.0,26.299999
3469,23,900.0,24.799999
3470,23,1000.0,19.6
3471,23,1100.0,18.799999
3472,23,1200.0,18.0
3473,23,1300.0,17.299999
3474,23,1400.0,16.799999
3475,23,1500.0,16.799999
3476,23,1600.0,16.5
3477,23,1700.0,16.700001
3478,23,1800.0,17.0
3479,23,1900.0,17.200001
3480,23,2000.0,17.6
3481,23,2100.0,18.5
3482,23,2200.0,20.4
3483,23,2300.0,22.5
3484,24,0.0,23.700001
3485,24,100.0,25.200001
3486,24,200.0,25.700001
3487,24,300.0,27.1
3488,24,400.0,27.6
3489,24,500.0,27.200001
3490,24,600.0,26.299999
3491,24,700.0,26.1
3492,24,800.0,25.0
3493,24,900.0,22.200001
3494,24,1000.0,20.799999
3495,24,1100.0,20.4
3496,24,1200.0,19.5
3497,24,1300.0,19.0
3498,24,1400.0,18.299999
3499,24,1500.0,17.6
3500,24,1600.0,17.299999
3501,24,1700.0,17.700001
3502,24,1800.0,17.700001
3503,24,1900.0,17.799999
3504,24,2000.0,17.299999
3505,24,2100.0,17.9
3506,24,2200.0,20.9
3507,24,2300.0,24.0
3508,25,0.0,26.200001
3509,25,100.0,27.200001
3510,25,200.0,28.5
3511,25,300.0,28.799999
3512,25,400.0,27.799999
3513,25,500.0,29.799999
3514,25,600.0,30.299999
3515,25,700.0,28.1
3516,25,800.0,26.299999
3517,25,900.0,23.799999
3518,25,1000.0,22.1
3519,25,1100.0,20.4
3520,25,1200.0,19.700001
3521,25,1300.0,19.200001
3522,25,1400.0,18.5
3523,25,1500.0,18.0
3524,25,1600.0,17.4
3525,25,1700.0,17.0
3526,25,1800.0,16.799999
3527,25,1900.0,16.200001
3528,25,2000.0,15.9
3529,25,2100.0,17.9
3530,25,2200.0,22.4
3531,25,2300.0,25.4
3532,26,0.0,26.700001
3533,26,100.0,28.700001
3534,26,200.0,30.299999
3535,26,300.0,30.5
3536,26,400.0,31.5
3537,26,500.0,31.1
3538,26,600.0,31.6
3539,26,700.0,30.799999
3540,26,800.0,27.700001
3541,26,900.0,24.0
3542,26,1000.0,23.1
3543,26,1100.0,22.299999
3544,26,1200.0,22.200001
3545,26,1300.0,21.9
3546,26,1400.0,22.1
3547,26,1500.0,22.0
3548,26,1600.0,21.700001
3549,26,1700.0,21.799999
3550,26,1800.0,21.9
3551,26,1900.0,21.299999
3552,26,2000.0,20.9
3553,26,2100.0,20.0
3554,26,2200.0,20.299999
3555,26,2300.0,20.299999
3556,27,0.0,21.6
3557,27,100.0,23.0
3558,27,200.0,23.799999
3559,27,300.0,24.200001
3560,27,400.0,24.9
3561,27,500.0,24.9
3562,27,600.0,24.299999
3563,27,700.0,24.6
3564,27,800.0,23.6
3565,27,900.0,21.4
3566,27,1000.0,20.9
3567,27,1100.0,20.4
3568,27,1200.0,20.299999
3569,27,1300.0,20.1
3570,27,1400.0,20.1
3571,27,1500.0,20.1
3572,27,1600.0,20.299999
3573,27,1700.0,20.5
3574,27,1800.0,20.6
3575,27,1900.0,20.5
3576,27,2000.0,20.6
3577,27,2100.0,20.9
3578,27,2200.0,21.6
3579,27,2300.0,23.700001
3580,28,0.0,26.4
3581,28,100.0,26.700001
3582,28,200.0,28.200001
3583,28,300.0,26.9
3584,28,400.0,28.299999
3585,28,500.0,28.4
3586,28,600.0,27.9
3587,28,700.0,27.299999
3588,28,800.0,26.0
3589,28,900.0,23.700001
3590,28,1000.0,21.5
3591,28,1100.0,21.1
3592,28,1200.0,20.4
3593,28,1300.0,20.299999
3594,28,1400.0,19.700001
3595,28,1500.0,20.1
3596,28,1600.0,19.4
3597,28,1700.0,19.5
3598,28,1800.0,19.6
3599,28,1900.0,19.799999
3600,28,2000.0,20.799999
3601,28,2100.0,21.9
3602,28,2200.0,22.799999
3603,28,2300.0,25.5
3604,29,0.0,25.6
3605,29,100.0,27.6
3606,29,200.0,26.1
3607,29,300.0,25.4
3608,29,400.0,19.700001
3609,29,500.0,20.1
3610,29,600.0,19.0
3611,29,700.0,22.9
3612,29,800.0,20.9
3613,29,900.0,19.4
3614,29,1000.0,19.4
3615,29,1100.0,19.5
3616,29,1200.0,19.799999
3617,29,1300.0,19.0
3618,29,1400.0,19.299999
3619,29,1500.0,19.1
3620,29,1600.0,18.1
3621,29,1700.0,18.0
3622,29,1800.0,18.1
3623,29,1900.0,17.799999
3624,29,2000.0,17.700001
3625,29,2100.0,18.200001
3626,29,2200.0,20.4
3627,29,2300.0,24.1
3628,30,0.0,25.9
3629,30,100.0,26.200001
3630,30,200.0,26.200001
3631,30,300.0,28.0
3632,30,400.0,27.5
3633,30,500.0,25.5
3634,30,600.0,24.4
3635,30,700.0,24.6
3636,30,800.0,23.4
3637,30,900.0,20.0
3638,30,1000.0,18.299999
3639,30,1100.0,17.6
3640,30,1200.0,16.9
3641,30,1300.0,16.700001
3642,30,1400.0,17.299999
3643,30,1500.0,16.6
3644,30,1600.0,16.299999
3645,30,1700.0,16.200001
3646,30,1800.0,15.4
3647,30,1900.0,15.3
3648,30,2000.0,15.1
3649,30,2100.0,17.299999
3650,30,2200.0,21.0
3651,30,2300.0,24.1
3652,31,0.0,25.299999
3653,31,100.0,26.0
3654,31,200.0,26.700001
3655,31,300.0,26.4
3656,31,400.0,26.4
3657,31,500.0,27.1
3658,31,600.0,27.5
3659,31,700.0,27.200001
3660,31,800.0,24.9
3661,31,900.0,23.200001
3662,31,1000.0,20.200001
3663,31,1100.0,19.1
3664,31,1200.0,18.5
3665,31,1300.0,17.9
3666,31,1400.0,17.5
3667,31,1500.0,16.6
3668,31,1600.0,16.5
3669,31,1700.0,15.7
3670,31,1800.0,16.299999
3671,31,1900.0,16.200001
3672,31,2000.0,16.0
3673,31,2100.0,17.200001
3674,31,2200.0,18.799999
3675,31,2300.0,21.4
3677,1,0.0,25.0
3678,1,100.0,26.9
3679,1,200.0,27.299999
3680,1,300.0,28.4
3681,1,400.0,27.299999
3682,1,500.0,27.4
3683,1,600.0,26.6
3684,1,700.0,26.0
3685,1,800.0,23.6
3686,1,900.0,22.0
3687,1,1000.0,21.4
3688,1,1100.0,20.9
3689,1,1200.0,20.0
3690,1,1300.0,19.799999
3691,1,1400.0,19.700001
3692,1,1500.0,19.200001
3693,1,1600.0,19.0
3694,1,1700.0,18.5
3695,1,1800.0,18.200001
3696,1,1900.0,18.0
3697,1,2000.0,17.799999
3698,1,2100.0,18.200001
3699,1,2200.0,19.299999
3700,1,2300.0,23.299999
3701,2,0.0,25.799999
3702,2,100.0,27.0
3703,2,200.0,27.5
3704,2,300.0,28.0
3705,2,400.0,27.5
3706,2,500.0,26.299999
3707,2,600.0,25.0
3708,2,700.0,24.0
3709,2,800.0,23.1
3710,2,900.0,22.1
3711,2,1000.0,21.4
3712,2,1100.0,21.0
3713,2,1200.0,20.5
3714,2,1300.0,20.200001
3715,2,1400.0,19.9
3716,2,1500.0,20.1
3717,2,1600.0,20.1
3718,2,1700.0,20.0
3719,2,1800.0,19.9
3720,2,1900.0,20.1
3721,2,2000.0,20.1
3722,2,2100.0,20.5
3723,2,2200.0,21.0
3724,2,2300.0,21.9
3725,3,0.0,22.4
3726,3,100.0,23.4
3727,3,200.0,23.799999
3728,3,300.0,23.700001
3729,3,400.0,23.799999
3730,3,500.0,24.1
3731,3,600.0,24.9
3732,3,700.0,24.5
3733,3,800.0,24.200001
3734,3,900.0,23.200001
3735,3,1000.0,22.9
3736,3,1100.0,21.5
3737,3,1200.0,21.0
3738,3,1300.0,21.200001
3739,3,1400.0,21.200001
3740,3,1500.0,21.200001
3741,3,1600.0,22.200001
3742,3,1700.0,22.0
3743,3,1800.0,22.200001
3744,3,1900.0,21.9
3745,3,2000.0,22.0
3746,3,2100.0,21.9
3747,3,2200.0,22.299999
3748,3,2300.0,23.6
3749,4,0.0,22.700001
3750,4,100.0,24.700001
3751,4,200.0,26.1
3752,4,300.0,27.5
3753,4,400.0,27.799999
3754,4,500.0,27.299999
3755,4,600.0,26.299999
3756,4,700.0,24.4
3757,4,800.0,23.1
3758,4,900.0,22.299999
3759,4,1000.0,22.1
3760,4,1100.0,21.5
3761,4,1200.0,20.9
3762,4,1300.0,20.6
3763,4,1400.0,20.5
3764,4,1500.0,20.299999
3765,4,1600.0,20.200001
3766,4,1700.0,20.299999
3767,4,1800.0,20.4
3768,4,1900.0,20.799999
3769,4,2000.0,21.0
3770,4,2100.0,21.700001
3771,4,2200.0,23.200001
3772,4,2300.0,24.799999
3773,5,0.0,26.4
3774,5,100.0,25.6
3775,5,200.0,26.1
3776,5,300.0,27.0
3777,5,400.0,26.5
3778,5,500.0,25.1
3779,5,600.0,23.9
3780,5,700.0,22.9
3781,5,800.0,22.700001
3782,5,900.0,22.9
3783,5,1000.0,22.799999
3784,5,1100.0,22.6
3785,5,1200.0,22.4
3786,5,1300.0,22.1
3787,5,1400.0,21.0
3788,5,1500.0,-50.0
3789,5,1600.0,21.6
3790,5,1700.0,21.4
3791,5,1800.0,21.5
3792,5,1900.0,21.299999
3793,5,2000.0,21.200001
3794,5,2100.0,23.700001
3795,5,2200.0,22.799999
3796,5,2300.0,25.200001
3797,6,0.0,26.700001
3798,6,100.0,27.200001
3799,6,200.0,28.0
3800,6,300.0,27.799999
3801,6,400.0,27.9
3802,6,500.0,27.799999
3803,6,600.0,27.700001
3804,6,700.0,27.6
3805,6,800.0,26.799999
3806,6,900.0,25.5
3807,6,1000.0,26.700001
3808,6,1100.0,26.1
3809,6,1200.0,26.0
3810,6,1300.0,25.700001
3811,6,1400.0,25.4
3812,6,1500.0,25.4
3813,6,1600.0,26.299999
3814,6,1700.0,27.200001
3815,6,1800.0,27.4
3816,6,1900.0,28.0
3817,6,2000.0,28.6
3818,6,2100.0,28.5
3819,6,2200.0,27.799999
3820,6,2300.0,27.299999
3821,7,0.0,28.200001
3822,7,100.0,27.299999
3823,7,200.0,29.0
3824,7,300.0,29.1
3825,7,400.0,28.299999
3826,7,500.0,26.6
3827,7,600.0,25.299999
3828,7,700.0,24.0
3829,7,800.0,24.4
3830,7,900.0,23.799999
3831,7,1000.0,22.4
3832,7,1100.0,22.0
3833,7,1200.0,22.0
3834,7,1300.0,21.4
3835,7,1400.0,21.4
3836,7,1500.0,21.6
3837,7,1600.0,21.700001
3838,7,1700.0,21.700001
3839,7,1800.0,21.0
3840,7,1900.0,21.0
3841,7,2000.0,21.200001
3842,7,2100.0,22.200001
3843,7,2200.0,23.6
3844,7,2300.0,25.0
3845,8,0.0,25.200001
3846,8,100.0,25.9
3847,8,200.0,26.9
3848,8,300.0,27.4
3849,8,400.0,27.5
3850,8,500.0,28.4
3851,8,600.0,27.1
3852,8,700.0,25.5
3853,8,800.0,24.4
3854,8,900.0,23.4
3855,8,1000.0,23.200001
3856,8,1100.0,23.0
3857,8,1200.0,23.0
3858,8,1300.0,23.0
3859,8,1400.0,22.9
3860,8,1500.0,22.799999
3861,8,1600.0,22.5
3862,8,1700.0,22.299999
3863,8,1800.0,22.299999
3864,8,1900.0,22.4
3865,8,2000.0,22.299999
3866,8,2100.0,22.5
3867,8,2200.0,22.6
3868,8,2300.0,23.299999
3869,9,0.0,23.700001
3870,9,100.0,24.299999
3871,9,200.0,23.9
3872,9,300.0,24.6
3873,9,400.0,24.9
3874,9,500.0,24.799999
3875,9,600.0,24.799999
3876,9,700.0,24.9
3877,9,800.0,24.299999
3878,9,900.0,23.5
3879,9,1000.0,23.5
3880,9,1100.0,23.5
3881,9,1200.0,22.799999
3882,9,1300.0,23.0
3883,9,1400.0,22.9
3884,9,1500.0,22.9
3885,9,1600.0,22.700001
3886,9,1700.0,22.700001
3887,9,1800.0,22.799999
3888,9,1900.0,22.799999
3889,9,2000.0,23.1
3890,9,2100.0,23.6
3891,9,2200.0,25.299999
3892,9,2300.0,26.299999
3893,10,0.0,28.700001
3894,10,100.0,29.6
3895,10,200.0,29.9
3896,10,300.0,30.0
3897,10,400.0,29.299999
3898,10,500.0,28.9
3899,10,600.0,28.700001
3900,10,700.0,28.5
3901,10,800.0,27.299999
3902,10,900.0,26.700001
3903,10,1000.0,26.5
3904,10,1100.0,26.5
3905,10,1200.0,26.200001
3906,10,1300.0,25.700001
3907,10,1400.0,25.5
3908,10,1500.0,23.9
3909,10,1600.0,23.6
3910,10,1700.0,23.4
3911,10,1800.0,23.4
3912,10,1900.0,23.4
3913,10,2000.0,23.6
3914,10,2100.0,23.700001
3915,10,2200.0,23.799999
3916,10,2300.0,24.299999
3917,11,0.0,24.200001
3918,11,100.0,23.799999
3919,11,200.0,22.9
3920,11,300.0,23.0
3921,11,400.0,23.4
3922,11,500.0,23.6
3923,11,600.0,24.5
3924,11,700.0,24.4
3925,11,800.0,23.700001
3926,11,900.0,23.200001
3927,11,1000.0,23.299999
3928,11,1100.0,21.700001
3929,11,1200.0,21.5
3930,11,1300.0,21.799999
3931,11,1400.0,21.5
3932,11,1500.0,22.6
3933,11,1600.0,21.6
3934,11,1700.0,21.9
3935,11,1800.0,20.799999
3936,11,1900.0,20.700001
3937,11,2000.0,20.4
3938,11,2100.0,20.4
3939,11,2200.0,20.1
3940,11,2300.0,20.4
3941,12,0.0,20.5
3942,12,100.0,20.299999
3943,12,200.0,20.200001
3944,12,300.0,20.700001
3945,12,400.0,21.0
3946,12,500.0,21.200001
3947,12,600.0,21.299999
3948,12,700.0,20.6
3949,12,800.0,20.1
3950,12,900.0,19.6
3951,12,1000.0,18.9
3952,12,1100.0,18.4
3953,12,1200.0,18.299999
3954,12,1300.0,18.1
3955,12,1400.0,17.700001
3956,12,1500.0,16.4
3957,12,1600.0,16.200001
3958,12,1700.0,16.700001
3959,12,1800.0,16.9
3960,12,1900.0,16.200001
3961,12,2000.0,16.299999
3962,12,2100.0,17.4
3963,12,2200.0,19.200001
3964,12,2300.0,22.4
3965,13,0.0,24.0
3966,13,100.0,25.1
3967,13,200.0,26.200001
3968,13,300.0,26.799999
3969,13,400.0,27.799999
3970,13,500.0,28.1
3971,13,600.0,28.1
3972,13,700.0,27.299999
3973,13,800.0,22.799999
3974,13,900.0,20.6
3975,13,1000.0,19.1
3976,13,1100.0,18.700001
3977,13,1200.0,18.299999
3978,13,1300.0,17.700001
3979,13,1400.0,17.299999
3980,13,1500.0,17.1
3981,13,1600.0,16.6
3982,13,1700.0,16.700001
3983,13,1800.0,17.0
3984,13,1900.0,17.200001
3985,13,2000.0,17.6
3986,13,2100.0,18.5
3987,13,2200.0,19.200001
3988,13,2300.0,21.0
3989,14,0.0,22.0
3990,14,100.0,25.1
3991,14,200.0,26.9
3992,14,300.0,26.700001
3993,14,400.0,25.4
3994,14,500.0,24.5
3995,14,600.0,24.5
3996,14,700.0,23.700001
3997,14,800.0,23.299999
3998,14,900.0,23.1
3999,14,1000.0,22.9
4000,14,1100.0,22.6
4001,14,1200.0,22.200001
4002,14,1300.0,21.9
4003,14,1400.0,21.0
4004,14,1500.0,21.200001
4005,14,1600.0,20.799999
4006,14,1700.0,20.6
4007,14,1800.0,19.6
4008,14,1900.0,19.700001
4009,14,2000.0,20.200001
4010,14,2100.0,20.5
4011,14,2200.0,22.1
4012,14,2300.0,24.0
4013,15,0.0,25.1
4014,15,100.0,27.700001
4015,15,200.0,28.0
4016,15,300.0,29.200001
4017,15,400.0,29.6
4018,15,500.0,29.799999
4019,15,600.0,30.0
4020,15,700.0,27.9
4021,15,800.0,25.299999
4022,15,900.0,23.799999
4023,15,1000.0,21.6
4024,15,1100.0,22.700001
4025,15,1200.0,22.299999
4026,15,1300.0,21.4
4027,15,1400.0,21.6
4028,15,1500.0,21.1
4029,15,1600.0,20.700001
4030,15,1700.0,20.0
4031,15,1800.0,19.5
4032,15,1900.0,19.1
4033,15,2000.0,19.1
4034,15,2100.0,19.6
4035,15,2200.0,21.6
4036,15,2300.0,23.700001
4037,16,0.0,24.9
4038,16,100.0,26.0
4039,16,200.0,27.0
4040,16,300.0,27.0
4041,16,400.0,29.1
4042,16,500.0,28.6
4043,16,600.0,29.1
4044,16,700.0,27.200001
4045,16,800.0,24.200001
4046,16,900.0,20.700001
4047,16,1000.0,20.0
4048,16,1100.0,19.0
4049,16,1200.0,18.1
4050,16,1300.0,17.6
4051,16,1400.0,16.799999
4052,16,1500.0,15.8
4053,16,1600.0,15.2
4054,16,1700.0,14.4
4055,16,1800.0,13.8
4056,16,1900.0,13.2
4057,16,2000.0,12.5
4058,16,2100.0,14.2
4059,16,2200.0,17.799999
4060,16,2300.0,21.9
4061,17,0.0,23.5
4062,17,100.0,25.6
4063,17,200.0,27.0
4064,17,300.0,27.4
4065,17,400.0,28.1
4066,17,500.0,27.9
4067,17,600.0,28.799999
4068,17,700.0,26.5
4069,17,800.0,22.700001
4070,17,900.0,20.4
4071,17,1000.0,19.200001
4072,17,1100.0,19.0
4073,17,1200.0,18.700001
4074,17,1300.0,18.200001
4075,17,1400.0,18.1
4076,17,1500.0,18.0
4077,17,1600.0,18.0
4078,17,1700.0,17.799999
4079,17,1800.0,17.299999
4080,17,1900.0,17.0
4081,17,2000.0,15.7
4082,17,2100.0,17.799999
4083,17,2200.0,21.5
4084,17,2300.0,22.9
4085,18,0.0,23.799999
4086,18,100.0,25.200001
4087,18,200.0,25.6
4088,18,300.0,25.9
4089,18,400.0,25.4
4090,18,500.0,24.700001
4091,18,600.0,22.9
4092,18,700.0,22.0
4093,18,800.0,20.0
4094,18,900.0,17.0
4095,18,1000.0,14.2
4096,18,1100.0,13.2
4097,18,1200.0,12.0
4098,18,1300.0,11.9
4099,18,1400.0,11.1
4100,18,1500.0,10.3
4101,18,1600.0,9.5
4102,18,1700.0,9.3
4103,18,1800.0,9.1
4104,18,1900.0,9.1
4105,18,2000.0,8.9
4106,18,2100.0,11.2
4107,18,2200.0,15.3
4108,18,2300.0,19.0
4109,19,0.0,22.200001
4110,19,100.0,23.299999
4111,19,200.0,25.4
4112,19,300.0,25.0
4113,19,400.0,26.299999
4114,19,500.0,26.299999
4115,19,600.0,25.700001
4116,19,700.0,23.799999
4117,19,800.0,22.4
4118,19,900.0,21.1
4119,19,1000.0,18.700001
4120,19,1100.0,16.700001
4121,19,1200.0,15.7
4122,19,1300.0,14.1
4123,19,1400.0,13.2
4124,19,1500.0,13.6
4125,19,1600.0,13.8
4126,19,1700.0,13.8
4127,19,1800.0,13.9
4128,19,1900.0,13.8
4129,19,2000.0,13.6
4130,19,2100.0,14.4
4131,19,2200.0,16.1
4132,19,2300.0,19.200001
4133,20,0.0,22.799999
4134,20,100.0,22.700001
4135,20,200.0,23.6
4136,20,300.0,23.799999
4137,20,400.0,23.0
4138,20,500.0,22.0
4139,20,600.0,21.799999
